Stock,Date,Time,Price
TATASTEEL,2023-10-18,12:49,126.95
TATASTEEL,2023-10-18,12:50,126.95
TATASTEEL,2023-10-18,12:51,126.8
TATASTEEL,2023-10-18,12:52,126.8
TATASTEEL,2023-10-18,12:53,126.9
TATASTEEL,2023-10-18,12:54,126.85
TATASTEEL,2023-10-18,12:55,126.85
TATASTEEL,2023-10-18,12:56,126.8
TATASTEEL,2023-10-18,12:57,126.85
TATASTEEL,2023-10-18,12:58,126.85
TATASTEEL,2023-10-18,12:59,126.9
TATASTEEL,2023-10-18,13:00,126.95
TATASTEEL,2023-10-18,13:01,126.95
TATASTEEL,2023-10-18,13:02,126.9
TATASTEEL,2023-10-18,13:03,126.9
TATASTEEL,2023-10-18,13:04,127.0
TATASTEEL,2023-10-18,13:05,127.0
TATASTEEL,2023-10-18,13:06,126.95
TATASTEEL,2023-10-18,13:07,127.0
TATASTEEL,2023-10-18,13:08,127.0
TATASTEEL,2023-10-18,13:09,126.95
TATASTEEL,2023-10-18,13:10,126.95
TATASTEEL,2023-10-18,13:11,126.95
TATASTEEL,2023-10-18,13:12,126.95
TATASTEEL,2023-10-18,13:13,126.95
TATASTEEL,2023-10-18,13:14,126.95
TATASTEEL,2023-10-18,13:15,127.0
TATASTEEL,2023-10-18,13:16,127.0
TATASTEEL,2023-10-18,13:17,127.0
TATASTEEL,2023-10-18,13:18,126.9
TATASTEEL,2023-10-18,13:19,126.95
TATASTEEL,2023-10-18,13:20,126.9
TATASTEEL,2023-10-18,13:21,126.85
TATASTEEL,2023-10-18,13:22,126.8
TATASTEEL,2023-10-18,13:23,126.85
TATASTEEL,2023-10-18,13:24,126.85
TATASTEEL,2023-10-18,13:25,126.9
TATASTEEL,2023-10-18,13:26,126.9
TATASTEEL,2023-10-18,13:27,126.95
TATASTEEL,2023-10-18,13:28,126.95
TATASTEEL,2023-10-18,13:29,126.95
TATASTEEL,2023-10-18,13:30,126.95
TATASTEEL,2023-10-18,13:31,126.95
TATASTEEL,2023-10-18,13:32,126.95
TATASTEEL,2023-10-18,13:33,126.95
TATASTEEL,2023-10-18,13:34,127.0
TATASTEEL,2023-10-18,13:35,127.0
TATASTEEL,2023-10-18,13:36,127.0
TATASTEEL,2023-10-18,13:37,127.0
TATASTEEL,2023-10-18,13:38,127.0
TATASTEEL,2023-10-18,13:39,127.0
TATASTEEL,2023-10-18,13:40,126.95
TATASTEEL,2023-10-18,13:41,126.9
TATASTEEL,2023-10-18,13:42,126.95
